"V1","V2"
"Organic Search-Paid Search-Direct-Affiliate-Organic Search-Social",1
"Organic Search-Paid Search-Direct-Affiliate-Organic Search-Display",1
"Organic Search-Paid Search-Direct-Affiliate-Organic Search-Paid Search",21
"Organic Search-Paid Search-Direct-Affiliate-Organic Search",7
"Organic Search-Paid Search-Direct-Paid Search-Direct",264
"Organic Search-Paid Search-Direct-Paid Search-Direct-Social",83
"Organic Search-Paid Search-Direct-Paid Search-Direct-Display",27
"Organic Search-Paid Search-Direct-Paid Search-Direct-Affiliate",28
"Organic Search-Paid Search-Direct-Paid Search-Direct-Paid Search",666
"Organic Search-Paid Search-Direct-Paid Search-Direct-Organic Search",67
"Organic Search-Paid Search-Direct-Paid Search-Social",1440
"Organic Search-Paid Search-Direct-Paid Search-Display-Direct",19
"Organic Search-Paid Search-Direct-Paid Search-Display-Social",63
"Organic Search-Paid Search-Direct-Paid Search-Display",12
"Organic Search-Paid Search-Direct-Paid Search-Display-Affiliate",7
"Organic Search-Paid Search-Direct-Paid Search-Display-Paid Search",136
"Organic Search-Paid Search-Direct-Paid Search-Display-Organic Search",50
"Organic Search-Paid Search-Direct-Paid Search-Affiliate-Direct",5
"Organic Search-Paid Search-Direct-Paid Search-Affiliate-Social",8
"Organic Search-Paid Search-Direct-Paid Search-Affiliate-Display",2
"Organic Search-Paid Search-Direct-Paid Search-Affiliate",26
"Organic Search-Paid Search-Direct-Paid Search-Affiliate-Paid Search",27
"Organic Search-Paid Search-Direct-Paid Search-Affiliate-Organic Search",2
"Organic Search-Paid Search-Direct-Paid Search-Direct",359
"Organic Search-Paid Search-Direct-Paid Search-Social",713
"Organic Search-Paid Search-Direct-Paid Search-Display",113
"Organic Search-Paid Search-Direct-Paid Search-Affiliate",27
"Organic Search-Paid Search-Direct-Paid Search",2081
"Organic Search-Paid Search-Direct-Paid Search-Organic Search",323
"Organic Search-Paid Search-Direct-Paid Search-Organic Search-Direct",69
"Organic Search-Paid Search-Direct-Paid Search-Organic Search-Social",49
"Organic Search-Paid Search-Direct-Paid Search-Organic Search-Display",10
"Organic Search-Paid Search-Direct-Paid Search-Organic Search-Affiliate",5
"Organic Search-Paid Search-Direct-Paid Search-Organic Search-Paid Search",522
"Organic Search-Paid Search-Direct-Paid Search-Organic Search",145
"Organic Search-Paid Search-Direct-Organic Search-Direct",37
"Organic Search-Paid Search-Direct-Organic Search-Direct-Social",12
"Organic Search-Paid Search-Direct-Organic Search-Direct-Display",4
"Organic Search-Paid Search-Direct-Organic Search-Direct-Affiliate",5
"Organic Search-Paid Search-Direct-Organic Search-Direct-Paid Search",66
"Organic Search-Paid Search-Direct-Organic Search-Direct-Organic Search",10
"Organic Search-Paid Search-Direct-Organic Search-Social",58
"Organic Search-Paid Search-Direct-Organic Search-Display-Direct",2
"Organic Search-Paid Search-Direct-Organic Search-Display-Social",3
"Organic Search-Paid Search-Direct-Organic Search-Display",2
"Organic Search-Paid Search-Direct-Organic Search-Display-Affiliate",1
"Organic Search-Paid Search-Direct-Organic Search-Display-Paid Search",2
"Organic Search-Paid Search-Direct-Organic Search-Affiliate-Direct",3
"Organic Search-Paid Search-Direct-Organic Search-Affiliate-Paid Search",5
"Organic Search-Paid Search-Direct-Organic Search-Affiliate-Organic Search",2
"Organic Search-Paid Search-Direct-Organic Search-Paid Search-Direct",84
"Organic Search-Paid Search-Direct-Organic Search-Paid Search-Social",156
"Organic Search-Paid Search-Direct-Organic Search-Paid Search-Display",29
"Organic Search-Paid Search-Direct-Organic Search-Paid Search-Affiliate",5
"Organic Search-Paid Search-Direct-Organic Search-Paid Search",317
"Organic Search-Paid Search-Direct-Organic Search-Paid Search-Organic Search",134
"Organic Search-Paid Search-Direct-Organic Search-Direct",14
"Organic Search-Paid Search-Direct-Organic Search-Social",17
"Organic Search-Paid Search-Direct-Organic Search-Paid Search",112
"Organic Search-Paid Search-Direct-Organic Search",69
"Organic Search-Paid Search-Social",187909
"Organic Search-Paid Search-Display-Direct",127
"Organic Search-Paid Search-Display-Direct-Social",34
"Organic Search-Paid Search-Display-Direct-Display",27
"Organic Search-Paid Search-Display-Direct-Affiliate",15
"Organic Search-Paid Search-Display-Direct-Paid Search",158
"Organic Search-Paid Search-Display-Direct-Organic Search",25
"Organic Search-Paid Search-Display-Direct-Social",91
"Organic Search-Paid Search-Display-Direct-Display-Direct",13
"Organic Search-Paid Search-Display-Direct-Display-Social",19
"Organic Search-Paid Search-Display-Direct-Display",10
"Organic Search-Paid Search-Display-Direct-Display-Paid Search",44
"Organic Search-Paid Search-Display-Direct-Display-Organic Search",11
"Organic Search-Paid Search-Display-Direct-Affiliate-Direct",7
"Organic Search-Paid Search-Display-Direct-Affiliate-Social",8
"Organic Search-Paid Search-Display-Direct-Affiliate-Display",2
"Organic Search-Paid Search-Display-Direct-Affiliate",13
"Organic Search-Paid Search-Display-Direct-Affiliate-Paid Search",23
"Organic Search-Paid Search-Display-Direct-Affiliate-Organic Search",1
"Organic Search-Paid Search-Display-Direct-Paid Search-Direct",47
"Organic Search-Paid Search-Display-Direct-Paid Search-Social",88
"Organic Search-Paid Search-Display-Direct-Paid Search-Display",43
"Organic Search-Paid Search-Display-Direct-Paid Search-Affiliate",5
"Organic Search-Paid Search-Display-Direct-Paid Search",168
"Organic Search-Paid Search-Display-Direct-Paid Search-Organic Search",25
"Organic Search-Paid Search-Display-Direct-Organic Search-Direct",9
"Organic Search-Paid Search-Display-Direct-Organic Search-Social",2
"Organic Search-Paid Search-Display-Direct-Organic Search-Display",1
"Organic Search-Paid Search-Display-Direct-Organic Search-Paid Search",33
"Organic Search-Paid Search-Display-Direct-Organic Search",13
"Organic Search-Paid Search-Display-Social",4931
"Organic Search-Paid Search-Display-Direct",34
"Organic Search-Paid Search-Display-Direct-Social",10
"Organic Search-Paid Search-Display-Direct-Display",8
"Organic Search-Paid Search-Display-Direct-Affiliate",7
"Organic Search-Paid Search-Display-Direct-Paid Search",24
"Organic Search-Paid Search-Display-Direct-Organic Search",5
"Organic Search-Paid Search-Display-Social",357
"Organic Search-Paid Search-Display-Direct",3
"Organic Search-Paid Search-Display-Social",45
"Organic Search-Paid Search-Display",51
"Organic Search-Paid Search-Display-Affiliate",9
"Organic Search-Paid Search-Display-Paid Search",58
"Organic Search-Paid Search-Display-Organic Search",36
"Organic Search-Paid Search-Display-Affiliate-Direct",2
"Organic Search-Paid Search-Display-Affiliate-Social",7
"Organic Search-Paid Search-Display-Affiliate-Display",4
"Organic Search-Paid Search-Display-Affiliate",27
"Organic Search-Paid Search-Display-Affiliate-Paid Search",32
"Organic Search-Paid Search-Display-Affiliate-Organic Search",3
"Organic Search-Paid Search-Display-Paid Search-Direct",49
"Organic Search-Paid Search-Display-Paid Search-Social",126
"Organic Search-Paid Search-Display-Paid Search-Display",143
"Organic Search-Paid Search-Display-Paid Search-Affiliate",9
"Organic Search-Paid Search-Display-Paid Search",240
"Organic Search-Paid Search-Display-Paid Search-Organic Search",62
"Organic Search-Paid Search-Display-Organic Search-Direct",23
"Organic Search-Paid Search-Display-Organic Search-Social",14
"Organic Search-Paid Search-Display-Organic Search-Display",8
"Organic Search-Paid Search-Display-Organic Search-Paid Search",302
"Organic Search-Paid Search-Display-Organic Search",74
"Organic Search-Paid Search-Display-Affiliate-Direct",6
"Organic Search-Paid Search-Display-Affiliate-Direct-Social",5
"Organic Search-Paid Search-Display-Affiliate-Direct-Display",6
"Organic Search-Paid Search-Display-Affiliate-Direct-Affiliate",4
"Organic Search-Paid Search-Display-Affiliate-Direct-Paid Search",15
"Organic Search-Paid Search-Display-Affiliate-Direct-Organic Search",1
"Organic Search-Paid Search-Display-Affiliate-Social",38
"Organic Search-Paid Search-Display-Affiliate-Display-Direct",4
"Organic Search-Paid Search-Display-Affiliate-Display-Social",7
"Organic Search-Paid Search-Display-Affiliate-Display",2
"Organic Search-Paid Search-Display-Affiliate-Display-Affiliate",4
"Organic Search-Paid Search-Display-Affiliate-Display-Paid Search",27
"Organic Search-Paid Search-Display-Affiliate-Display-Organic Search",10
"Organic Search-Paid Search-Display-Affiliate-Direct",7
"Organic Search-Paid Search-Display-Affiliate-Social",28
"Organic Search-Paid Search-Display-Affiliate-Display",23
"Organic Search-Paid Search-Display-Affiliate",85
"Organic Search-Paid Search-Display-Affiliate-Paid Search",44
"Organic Search-Paid Search-Display-Affiliate-Organic Search",11
"Organic Search-Paid Search-Display-Affiliate-Paid Search-Direct",20
"Organic Search-Paid Search-Display-Affiliate-Paid Search-Social",46
"Organic Search-Paid Search-Display-Affiliate-Paid Search-Display",15
"Organic Search-Paid Search-Display-Affiliate-Paid Search-Affiliate",11
"Organic Search-Paid Search-Display-Affiliate-Paid Search",112
"Organic Search-Paid Search-Display-Affiliate-Paid Search-Organic Search",17
"Organic Search-Paid Search-Display-Affiliate-Organic Search-Direct",1
"Organic Search-Paid Search-Display-Affiliate-Organic Search-Affiliate",1
"Organic Search-Paid Search-Display-Affiliate-Organic Search-Paid Search",16
"Organic Search-Paid Search-Display-Affiliate-Organic Search",4
"Organic Search-Paid Search-Display-Paid Search-Direct",227
"Organic Search-Paid Search-Display-Paid Search-Direct-Social",55
"Organic Search-Paid Search-Display-Paid Search-Direct-Display",43
"Organic Search-Paid Search-Display-Paid Search-Direct-Affiliate",14
"Organic Search-Paid Search-Display-Paid Search-Direct-Paid Search",228
"Organic Search-Paid Search-Display-Paid Search-Direct-Organic Search",19
"Organic Search-Paid Search-Display-Paid Search-Social",2145
"Organic Search-Paid Search-Display-Paid Search-Display-Direct",94
"Organic Search-Paid Search-Display-Paid Search-Display-Social",356
"Organic Search-Paid Search-Display-Paid Search-Display",134
"Organic Search-Paid Search-Display-Paid Search-Display-Affiliate",26
"Organic Search-Paid Search-Display-Paid Search-Display-Paid Search",970
"Organic Search-Paid Search-Display-Paid Search-Display-Organic Search",210
"Organic Search-Paid Search-Display-Paid Search-Affiliate-Direct",2
"Organic Search-Paid Search-Display-Paid Search-Affiliate-Social",8
"Organic Search-Paid Search-Display-Paid Search-Affiliate-Display",8
"Organic Search-Paid Search-Display-Paid Search-Affiliate",22
"Organic Search-Paid Search-Display-Paid Search-Affiliate-Paid Search",30
"Organic Search-Paid Search-Display-Paid Search-Affiliate-Organic Search",5
"Organic Search-Paid Search-Display-Paid Search-Direct",185
"Organic Search-Paid Search-Display-Paid Search-Social",781
"Organic Search-Paid Search-Display-Paid Search-Display",468
"Organic Search-Paid Search-Display-Paid Search-Affiliate",27
"Organic Search-Paid Search-Display-Paid Search",1822
"Organic Search-Paid Search-Display-Paid Search-Organic Search",311
"Organic Search-Paid Search-Display-Paid Search-Organic Search-Direct",60
"Organic Search-Paid Search-Display-Paid Search-Organic Search-Social",39
"Organic Search-Paid Search-Display-Paid Search-Organic Search-Display",15
"Organic Search-Paid Search-Display-Paid Search-Organic Search-Affiliate",2
"Organic Search-Paid Search-Display-Paid Search-Organic Search-Paid Search",557
"Organic Search-Paid Search-Display-Paid Search-Organic Search",135
"Organic Search-Paid Search-Display-Organic Search-Direct",143
"Organic Search-Paid Search-Display-Organic Search-Direct-Social",27
"Organic Search-Paid Search-Display-Organic Search-Direct-Display",19
"Organic Search-Paid Search-Display-Organic Search-Direct-Affiliate",6
"Organic Search-Paid Search-Display-Organic Search-Direct-Paid Search",127
"Organic Search-Paid Search-Display-Organic Search-Direct-Organic Search",21
"Organic Search-Paid Search-Display-Organic Search-Social",264
"Organic Search-Paid Search-Display-Organic Search-Display-Direct",5
"Organic Search-Paid Search-Display-Organic Search-Display-Social",23
"Organic Search-Paid Search-Display-Organic Search-Display",12
"Organic Search-Paid Search-Display-Organic Search-Display-Affiliate",1
"Organic Search-Paid Search-Display-Organic Search-Display-Paid Search",36
"Organic Search-Paid Search-Display-Organic Search-Display-Organic Search",54
"Organic Search-Paid Search-Display-Organic Search-Affiliate-Direct",1
"Organic Search-Paid Search-Display-Organic Search-Affiliate-Social",1
"Organic Search-Paid Search-Display-Organic Search-Affiliate",2
"Organic Search-Paid Search-Display-Organic Search-Affiliate-Paid Search",3
"Organic Search-Paid Search-Display-Organic Search-Affiliate-Organic Search",2
"Organic Search-Paid Search-Display-Organic Search-Paid Search-Direct",126
"Organic Search-Paid Search-Display-Organic Search-Paid Search-Social",1249
"Organic Search-Paid Search-Display-Organic Search-Paid Search-Display",462
"Organic Search-Paid Search-Display-Organic Search-Paid Search-Affiliate",25
"Organic Search-Paid Search-Display-Organic Search-Paid Search",2024
"Organic Search-Paid Search-Display-Organic Search-Paid Search-Organic Search",1080
"Organic Search-Paid Search-Display-Organic Search-Direct",35
"Organic Search-Paid Search-Display-Organic Search-Social",80
"Organic Search-Paid Search-Display-Organic Search-Display",33
"Organic Search-Paid Search-Display-Organic Search-Affiliate",5
"Organic Search-Paid Search-Display-Organic Search-Paid Search",751
"Organic Search-Paid Search-Display-Organic Search",330
"Organic Search-Paid Search-Affiliate-Direct",28
"Organic Search-Paid Search-Affiliate-Direct-Social",8
"Organic Search-Paid Search-Affiliate-Direct-Display",1
"Organic Search-Paid Search-Affiliate-Direct-Affiliate",8
"Organic Search-Paid Search-Affiliate-Direct-Paid Search",18
"Organic Search-Paid Search-Affiliate-Direct-Organic Search",1
"Organic Search-Paid Search-Affiliate-Direct-Social",28
"Organic Search-Paid Search-Affiliate-Direct-Display-Social",1
"Organic Search-Paid Search-Affiliate-Direct-Display-Paid Search",3
"Organic Search-Paid Search-Affiliate-Direct-Display-Organic Search",2
"Organic Search-Paid Search-Affiliate-Direct-Affiliate-Direct",10
"Organic Search-Paid Search-Affiliate-Direct-Affiliate-Social",1
"Organic Search-Paid Search-Affiliate-Direct-Affiliate",9
"Organic Search-Paid Search-Affiliate-Direct-Affiliate-Paid Search",8
"Organic Search-Paid Search-Affiliate-Direct-Affiliate-Organic Search",1
"Organic Search-Paid Search-Affiliate-Direct-Paid Search-Direct",6
"Organic Search-Paid Search-Affiliate-Direct-Paid Search-Social",9
"Organic Search-Paid Search-Affiliate-Direct-Paid Search-Display",1
"Organic Search-Paid Search-Affiliate-Direct-Paid Search-Affiliate",3
"Organic Search-Paid Search-Affiliate-Direct-Paid Search",27
"Organic Search-Paid Search-Affiliate-Direct-Paid Search-Organic Search",6
"Organic Search-Paid Search-Affiliate-Direct-Organic Search-Direct",4
"Organic Search-Paid Search-Affiliate-Direct-Organic Search-Paid Search",4
"Organic Search-Paid Search-Affiliate-Direct-Organic Search",1
"Organic Search-Paid Search-Affiliate-Social",460
"Organic Search-Paid Search-Affiliate-Display-Direct",4
"Organic Search-Paid Search-Affiliate-Display-Direct-Paid Search",2
"Organic Search-Paid Search-Affiliate-Display-Social",24
"Organic Search-Paid Search-Affiliate-Display-Social",1
"Organic Search-Paid Search-Affiliate-Display",1
"Organic Search-Paid Search-Affiliate-Display-Affiliate",2
"Organic Search-Paid Search-Affiliate-Display-Paid Search",1
"Organic Search-Paid Search-Affiliate-Display-Organic Search",5
"Organic Search-Paid Search-Affiliate-Display-Affiliate-Display",3
"Organic Search-Paid Search-Affiliate-Display-Affiliate",1
"Organic Search-Paid Search-Affiliate-Display-Affiliate-Paid Search",3
"Organic Search-Paid Search-Affiliate-Display-Paid Search-Direct",4
"Organic Search-Paid Search-Affiliate-Display-Paid Search-Social",13
"Organic Search-Paid Search-Affiliate-Display-Paid Search-Display",11
"Organic Search-Paid Search-Affiliate-Display-Paid Search-Affiliate",1
"Organic Search-Paid Search-Affiliate-Display-Paid Search",26
"Organic Search-Paid Search-Affiliate-Display-Paid Search-Organic Search",2
